condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
caption,2,vision_half1,-10.497064895629883,0.8301307739750388,3.632200486348053e-05,2.5114668774077282e-05,100
caption,2,vision_half2,-10.510449085235596,0.8296049803517109,3.587512448550527e-05,2.5039730774765623e-05,100
caption,3,A_content,-11.776426753997804,0.8557485429265964,1.0564361369847207e-05,8.23251412363018e-06,100
caption,3,B_content,-12.07216097831726,0.8826690859302287,8.045285212889015e-06,6.7213501350171895e-06,100
caption,3,none,-11.918585500717164,0.8420108473397618,9.102064243608472e-06,7.114247676383892e-06,100
caption,3,user,-11.640373792648315,0.9209066490399465,1.258851872890475e-05,1.0889024427550965e-05,100
caption,3,user_text,-11.91910122871399,0.9099093523844438,9.429159118170167e-06,7.827632429951902e-06,100
caption,3,vision,-11.622534732818604,0.8549665981138093,1.2434037784059869e-05,1.0417588358801271e-05,100
caption,3,vision_half1,-11.858116073608398,0.8467879544016714,9.735359898401414e-06,7.802340538189379e-06,100
caption,3,vision_half2,-11.89595079421997,0.8431439926038127,9.334069564836287e-06,7.401629975829323e-06,100
caption,4,A_content,-11.492858781814576,1.0175360805928924,1.5762134198778923e-05,1.4253599138715947e-05,100
caption,4,B_content,-12.085794525146484,1.0496083649897532,9.063761939225815e-06,8.997562736090235e-06,100
caption,4,none,-11.850162334442139,1.0162453940234435,1.111098477650411e-05,1.0406263923648036e-05,100
caption,4,user,-11.709196281433105,1.0314095345346626,1.2760089275002111e-05,1.2088812669525048e-05,100
caption,4,user_text,-12.00161823272705,1.04591091522189,9.664178632926894e-06,9.164445679736337e-06,100
caption,4,vision,-11.492151575088501,1.0025846107633076,1.5777977745516707e-05,1.5044817186960075e-05,100
caption,4,vision_half1,-11.708087825775147,1.0103316259151,1.279910651590249e-05,1.2233761922548763e-05,100
caption,4,vision_half2,-11.791896848678588,1.0100033192487774,1.1723305347341334e-05,1.0960317636608834e-05,100
caption,5,A_content,-10.205400590896607,1.0064840223489266,5.543540983177846e-05,4.6674869395007e-05,100
caption,5,B_content,-10.44433162689209,1.0657294756925986,4.5555227714445383e-05,4.015868298557117e-05,100
caption,5,none,-10.197139253616333,1.0167802116561713,5.603559441890449e-05,4.654431550543564e-05,100
caption,5,user,-10.69334635734558,1.1007513457730593,3.575020229814927e-05,3.159755075653681e-05,100
caption,5,user_text,-10.828294792175292,1.028195934489869,3.016247935617134e-05,2.614218886296591e-05,100
caption,5,vision,-9.879682693481445,1.025427757834332,7.707091721324195e-05,6.40857659228914e-05,100
caption,5,vision_half1,-10.053761253356933,1.019335304840947,6.460652760590917e-05,5.355324993340895e-05,100
caption,5,vision_half2,-10.13681097984314,1.0196773824310905,5.952446355997226e-05,4.934803120965629e-05,100
caption,6,A_content,-9.300424346923828,1.0112359377104732,0.00013592629554497703,0.00011540184213529827,100
caption,6,B_content,-9.560537295341492,1.0241857969341128,0.00010662949034728154,9.306162283747048e-05,100
caption,6,none,-9.332911062240601,1.010390411423469,0.00013199121559654946,0.00011331474034932948,100
caption,6,user,-10.04293743133545,1.0637116128156168,6.625378578709391e-05,5.686322827973686e-05,100
caption,6,user_text,-10.16470898628235,1.0281646660387163,5.773673896565086e-05,4.9057359672017296e-05,100
