condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
foil,23,vision_half2,-8.827693049907685,1.0608631765904792,0.0002324874738182313,0.0002222080344026358,200
foil,24,A_content,-7.517210841178894,1.1246603501653025,0.0009499621894686726,0.0011514579639799614,200
foil,24,B_content,-7.332461881637573,1.1159005586583934,0.0011048830154916482,0.001154497172359547,200
foil,24,none,-6.670092413425445,0.8718705503856684,0.0017635493941949019,0.0014479332827169976,200
foil,24,user,-10.544087834358216,0.7229865439433792,3.336876907125054e-05,2.2995657291974578e-05,200
foil,24,user_text,-10.31728575706482,0.8468080252689296,4.545937416537334e-05,3.6960482861102216e-05,200
foil,24,vision,-6.676218836307526,0.90364994951494,0.0017925899365164055,0.0015168383571138233,200
foil,24,vision_half1,-6.654574036598206,0.8803044743689424,0.0018021788260368355,0.0014920022605686804,200
foil,24,vision_half2,-6.670179193019867,0.8811641857939825,0.0017740545191791302,0.0014656290137109991,200
foil,25,A_content,-6.756468102931977,1.2800141227433322,0.0023439878729561996,0.0032291241193246802,200
foil,25,B_content,-6.458920922279358,1.2889897600492044,0.0031248279731879115,0.0037610079451637067,200
foil,25,none,-5.689786624908447,1.073733608758832,0.0054204456258405255,0.005185754345936517,200
foil,25,user,-9.44063015460968,0.8940369977866258,0.00011054874141599368,8.783959566427605e-05,200
