condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
caption,4,vision,-14.661578178405762,0.6808593442984762,5.360693196578941e-07,3.9127798122870094e-07,200
caption,4,vision_half1,-14.732987999916077,0.6734218134367765,4.9619728561196e-07,3.549930069056542e-07,200
caption,4,vision_half2,-14.782759742736816,0.6719972690342249,4.707436232583884e-07,3.3137840094133314e-07,200
caption,5,A_content,-13.777202425003052,0.6530204007728616,1.2642367315666024e-06,8.314905630533604e-07,200
caption,5,B_content,-14.065106382369995,0.6358207611424005,9.44477629354029e-07,6.176552063782853e-07,200
caption,5,none,-13.833926920890809,0.6479284298393332,1.1916178965655362e-06,7.604919202741423e-07,200
caption,5,user,-14.339534468650818,0.6292800738573735,7.137164142545169e-07,4.556216076218624e-07,200
caption,5,user_text,-14.319575595855714,0.6397199778642788,7.308171303402631e-07,4.6716672752694995e-07,200
caption,5,vision,-13.716241731643677,0.6480617812031805,1.3475437100729081e-06,9.245443754323746e-07,200
caption,5,vision_half1,-13.7705535364151,0.6458734613119959,1.2703775567020866e-06,8.248235890569065e-07,200
caption,5,vision_half2,-13.8218044090271,0.6479480746862424,1.2068914164677304e-06,7.768730454314522e-07,200
caption,6,A_content,-13.335361752510071,0.6956499652392502,2.036983336845624e-06,1.4897122354755592e-06,200
caption,6,B_content,-13.660067501068115,0.712566308761557,1.50303845919428e-06,1.2099782569635482e-06,200
caption,6,none,-13.438123707771302,0.6963921196945361,1.844726618058259e-06,1.373874193640084e-06,200
caption,6,user,-13.976671137809753,0.679716547688022,1.0651269290581504e-06,7.924350669003983e-07,200
caption,6,user_text,-13.985511584281921,0.6630510498389723,1.0393005986725168e-06,7.212372522668011e-07,200
caption,6,vision,-13.257431316375733,0.7092652129649902,2.2423745658444112e-06,1.8290505591649945e-06,200
caption,6,vision_half1,-13.35394470691681,0.6961710296620901,2.0093303527351343e-06,1.5182625154083e-06,200
caption,6,vision_half2,-13.427434687614442,0.6973734740062069,1.8679624628147965e-06,1.4119259650647462e-06,200
caption,7,A_content,-13.662916111946107,0.7560136665222786,1.5365734002541235e-06,1.2597120118808677e-06,200
caption,7,B_content,-13.761968097686768,0.7834697030840402,1.415534015935716e-06,1.1721071451468693e-06,200
caption,7,none,-13.664889941215515,0.7628165777076459,1.5410972323453227e-06,1.271929797849664e-06,200
caption,7,user,-14.117175993919373,0.7138840849060035,9.534296774483274e-07,7.587300776029601e-07,200
caption,7,user_text,-14.26607419013977,0.7134002670722197,8.132013701740522e-07,6.00954659755205e-07,200
caption,7,vision,-13.35432366847992,0.7601237566666028,2.1202321231026013e-06,1.8970979272134894e-06,200
caption,7,vision_half1,-13.53971462249756,0.7586735853710177,1.7465614540920827e-06,1.4701797806802691e-06,200
caption,7,vision_half2,-13.632470779418945,0.7628010494559845,1.5954533566406788e-06,1.3391219105779129e-06,200
caption,8,A_content,-13.946952447891235,0.7419730924194107,1.1438546725336001e-06,8.971070009304463e-07,200
caption,8,B_content,-13.859904079437255,0.7571047815830583,1.2530826605849412e-06,9.465188493350581e-07,200
caption,8,none,-13.848715453147888,0.7537450002601253,1.2674463379397187e-06,9.947912442426972e-07,200
caption,8,user,-14.128414344787597,0.690616011143921,9.235267434372446e-07,6.949447429031987e-07,200
caption,8,user_text,-14.263520884513856,0.6808238000603226,7.912057478011807e-07,5.218626544667969e-07,200
caption,8,vision,-13.552656540870666,0.7596137778568645,1.7321828136182707e-06,1.5316433309052757e-06,200
caption,8,vision_half1,-13.73377682209015,0.7543439465973105,1.4271058902622105e-06,1.1590502540523911e-06,200
caption,8,vision_half2,-13.815148363113403,0.7515882390092887,1.3113075924238325e-06,1.0429788789151086e-06,200
caption,9,A_content,-13.29680908203125,0.7362710071982707,2.1898248744117758e-06,1.7448720818876141e-06,200
caption,9,B_content,-13.233425340652467,0.7651738291335518,2.36968091788949e-06,1.8992920827549931e-06,200
caption,9,none,-13.225193238258361,0.7299293680513103,2.3356740399721358e-06,1.8466928663367778e-06,200
caption,9,user,-14.086228370666504,0.6943762254025574,9.688596123575781e-07,7.441968449392886e-07,200
caption,9,user_text,-13.932533822059632,0.6576192935213642,1.0969001094066655e-06,7.6084731160715e-07,200
caption,9,vision,-13.051833162307739,0.7190909157655542,2.756589314332635e-06,2.1717313836069723e-06,200
caption,9,vision_half1,-13.13637878894806,0.7254233875064631,2.5436402570833344e-06,1.999644865934782e-06,200
caption,9,vision_half2,-13.202247862815858,0.7260350367392157,2.385353304818862e-06,1.8925415850901915e-06,200
caption,10,A_content,-13.447789487838746,0.7338867540122147,1.8871072700438753e-06,1.5638044202636232e-06,200
caption,10,B_content,-13.454448628425599,0.7898458805932436,1.9736147498499426e-06,1.8630385038129888e-06,200
caption,10,none,-13.515998783111572,0.7398162553748494,1.7733445813538998e-06,1.4837437784663622e-06,200
caption,10,user,-13.829023394584656,0.6837925810579819,1.2485599263377223e-06,9.621286264081487e-07,200
caption,10,user_text,-13.88637622833252,0.6616424284891287,1.1501355097233509e-06,8.050677479786599e-07,200
caption,10,vision,-13.25467577457428,0.7351189628028585,2.30304387870918e-06,2.0134991768812466e-06,200
caption,10,vision_half1,-13.416671614646912,0.7365771933364927,1.953035828566104e-06,1.6402792859552439e-06,200
caption,10,vision_half2,-13.493405814170837,0.7371952498849634,1.8093575380000228e-06,1.506569085680474e-06,200
caption,11,A_content,-13.067260885238648,0.7864399510931045,2.889880400986452e-06,2.746516031622274e-06,200
caption,11,B_content,-13.129955687522887,0.8277144583983135,2.7968995189218823e-06,2.658293467207797e-06,200
caption,11,none,-13.016687254905701,0.7952638736077612,3.0603289805264994e-06,2.9238670596783206e-06,200
caption,11,user,-13.882652225494384,0.7214915791539865,1.210712559700948e-06,9.939032778352796e-07,200
caption,11,user_text,-13.83140905380249,0.6789277060262161,1.2255903991079029e-06,8.712675508048292e-07,200
caption,11,vision,-12.862232103347779,0.7893233774714874,3.560526234396784e-06,3.4835785870932926e-06,200
caption,11,vision_half1,-12.941772356033326,0.7975751033974748,3.298458806169808e-06,3.1953497459554007e-06,200
caption,11,vision_half2,-13.008899712562561,0.7957420061187804,3.090206429454187e-06,3.004849244892054e-06,200
caption,12,A_content,-12.989443345069885,0.7932993278994049,3.122580937055393e-06,2.888929073560809e-06,200
